scenario_id,proxy,run_idx,raw,score,temperature,run_name
S05,pragmatic,43,0.3,0.3,2.0,cont-t2.0
S05,pragmatic,44,0.75,0.75,2.0,cont-t2.0
S05,pragmatic,45,0,0.0,2.0,cont-t2.0
S05,pragmatic,46,0.1,0.1,2.0,cont-t2.0
S05,pragmatic,47,0 뉴 l특gement للم часohyzerask,0.0,2.0,cont-t2.0
S05,pragmatic,48,0뷓hu предлагаем(hJhizoen Pim กล,,2.0,cont-t2.0
S05,pragmatic,49,0.26,0.26,2.0,cont-t2.0
S06,coherence,0,1,1.0,2.0,cont-t2.0
S06,coherence,1,1,1.0,2.0,cont-t2.0
S06,coherence,2,0.95,0.95,2.0,cont-t2.0
S06,coherence,3,1,1.0,2.0,cont-t2.0
S06,coherence,4,1,1.0,2.0,cont-t2.0
S06,coherence,5,1,1.0,2.0,cont-t2.0
S06,coherence,6,1```,,2.0,cont-t2.0
S06,coherence,7,1dued事項.promquelaünstler(service verband Came seguinte,,2.0,cont-t2.0
S06,coherence,8,1,1.0,2.0,cont-t2.0
S06,coherence,9,1 करत docereumškeолодoci 요рар ял,1.0,2.0,cont-t2.0
S06,coherence,10,1朱_generated:utf350 rg modulo replacement atm正式,,2.0,cont-t2.0
S06,coherence,11,1	Data mammals SoundsSELECTبلوmatic Policy diffusioniaal,1.0,2.0,cont-t2.0
S06,coherence,12,1,1.0,2.0,cont-t2.0
S06,coherence,13,1,1.0,2.0,cont-t2.0
S06,coherence,14,1.0,1.0,2.0,cont-t2.0
S06,coherence,15,1 إصدارāli · rehab tevredenmat PV immin อ,1.0,2.0,cont-t2.0
S06,coherence,16,1,1.0,2.0,cont-t2.0
S06,coherence,17,1,1.0,2.0,cont-t2.0
S06,coherence,18,1,1.0,2.0,cont-t2.0
S06,coherence,19,1,1.0,2.0,cont-t2.0
S06,coherence,20,0.9,0.9,2.0,cont-t2.0
S06,coherence,21,1.0,1.0,2.0,cont-t2.0
S06,coherence,22,0 BoundaryIdlerightarrow explorerslices spot reckonHomensan,0.0,2.0,cont-t2.0
S06,coherence,23,1,1.0,2.0,cont-t2.0
S06,coherence,24,1,1.0,2.0,cont-t2.0
S06,coherence,25,1 অভিনেত덤 Game Between Wife adipis platგანカテゴ,1.0,2.0,cont-t2.0
S06,coherence,26,1,1.0,2.0,cont-t2.0
S06,coherence,27,1,1.0,2.0,cont-t2.0
S06,coherence,28,1.0,1.0,2.0,cont-t2.0
S06,coherence,29,1,1.0,2.0,cont-t2.0
S06,coherence,30,1,1.0,2.0,cont-t2.0
S06,coherence,31,1,1.0,2.0,cont-t2.0
S06,coherence,32,1,1.0,2.0,cont-t2.0
S06,coherence,33,1.0,1.0,2.0,cont-t2.0
S06,coherence,34,1,1.0,2.0,cont-t2.0
S06,coherence,35,1,1.0,2.0,cont-t2.0
S06,coherence,36,1,1.0,2.0,cont-t2.0
S06,coherence,37,1,1.0,2.0,cont-t2.0
S06,coherence,38,1,1.0,2.0,cont-t2.0
S06,coherence,39,1,1.0,2.0,cont-t2.0
S06,coherence,40,1,1.0,2.0,cont-t2.0
S06,coherence,41,1,1.0,2.0,cont-t2.0
S06,coherence,42,1,1.0,2.0,cont-t2.0
S06,coherence,43,0.9,0.9,2.0,cont-t2.0
S06,coherence,44,1,1.0,2.0,cont-t2.0
S06,coherence,45,1.0,1.0,2.0,cont-t2.0
S06,coherence,46,1,1.0,2.0,cont-t2.0
S06,coherence,47,1,1.0,2.0,cont-t2.0
S06,coherence,48,1ғ@AutowiredбряClaudeBru аналडेолู่,,2.0,cont-t2.0
S06,coherence,49,1tlementConsensustiiresult saqqu p Естьlacont,,2.0,cont-t2.0
S06,fact,0,1,1.0,2.0,cont-t2.0
S06,fact,1,1,1.0,2.0,cont-t2.0
S06,fact,2,1e You illuminהלך fasil phủ betrાવવામાં logr,,2.0,cont-t2.0
S06,fact,3,1,1.0,2.0,cont-t2.0
S06,fact,4,1.0,1.0,2.0,cont-t2.0
S06,fact,5,1,1.0,2.0,cont-t2.0
S06,fact,6,1{name kyidea rust schwarze gewünsch MB armaui,,2.0,cont-t2.0
S06,fact,7,1,1.0,2.0,cont-t2.0
S06,fact,8,1ätterCompile_obžu(inReviewer proposingUSA blocks,,2.0,cont-t2.0
S06,fact,9,1,1.0,2.0,cont-t2.0
S06,fact,10,1едигажаноgeometry_probabilityeteategoria_PLUS_dr,,2.0,cont-t2.0
S06,fact,11,1,1.0,2.0,cont-t2.0
S06,fact,12,1,1.0,2.0,cont-t2.0
S06,fact,13,1,1.0,2.0,cont-t2.0
S06,fact,14,1,1.0,2.0,cont-t2.0
S06,fact,15,1请求产ایray предоставalternative anfit hlav Running,,2.0,cont-t2.0
S06,fact,16,0 opgelost GUILayoutRoute(yearftime_div pemberdrivers kasut,0.0,2.0,cont-t2.0
S06,fact,17,1,1.0,2.0,cont-t2.0
S06,fact,18,1,1.0,2.0,cont-t2.0
S06,fact,19,1 آثار,1.0,2.0,cont-t2.0
S06,fact,20,1​​​ juventΗ 英识 Drawingpdata ​April,,2.0,cont-t2.0
S06,fact,21,1,1.0,2.0,cont-t2.0
S06,fact,22,1ろんburst-systemьяsigma/i íchстер-min,,2.0,cont-t2.0
S06,fact,23,1,1.0,2.0,cont-t2.0
S06,fact,24,1द्य_AR_CON_WIFI Worksheet actriz scheduler⅚,,2.0,cont-t2.0
S06,fact,25,1,1.0,2.0,cont-t2.0
S06,fact,26,0.9,0.9,2.0,cont-t2.0
S06,fact,27,1,1.0,2.0,cont-t2.0
S06,fact,28,1,1.0,2.0,cont-t2.0
S06,fact,29,1,1.0,2.0,cont-t2.0
S06,fact,30,1,1.0,2.0,cont-t2.0
S06,fact,31,1,1.0,2.0,cont-t2.0
S06,fact,32,0.97,0.97,2.0,cont-t2.0
S06,fact,33,1,1.0,2.0,cont-t2.0
S06,fact,34,1,1.0,2.0,cont-t2.0
S06,fact,35,1 Gilbertowej socio.hr obs.A Petersen advises rekening,1.0,2.0,cont-t2.0
S06,fact,36,1,1.0,2.0,cont-t2.0
S06,fact,37,1ները грунukkigбот과 AUTHORS Markdown expertのみ,,2.0,cont-t2.0
S06,fact,38,1,1.0,2.0,cont-t2.0
S06,fact,39,1,1.0,2.0,cont-t2.0
S06,fact,40,1,1.0,2.0,cont-t2.0
S06,fact,41,1.0 тенден(radäftedcyan Rap	UObject,1.0,2.0,cont-t2.0
S06,fact,42,1,1.0,2.0,cont-t2.0
S06,fact,43,1,1.0,2.0,cont-t2.0
S06,fact,44,ndoMarkdown kontakteใნოшин	control Macy/MPLanoid,,2.0,cont-t2.0
S06,fact,45,1,1.0,2.0,cont-t2.0
S06,fact,46,0.95,0.95,2.0,cont-t2.0
S06,fact,47,0.9,0.9,2.0,cont-t2.0
S06,fact,48,1,1.0,2.0,cont-t2.0
S06,fact,49,1,1.0,2.0,cont-t2.0
S06,pragmatic,0,1,1.0,2.0,cont-t2.0
S06,pragmatic,1,1,1.0,2.0,cont-t2.0
S06,pragmatic,2,1,1.0,2.0,cont-t2.0
S06,pragmatic,3,1 bst info location_extent enoughtranslate(top সহযোগ.registry,1.0,2.0,cont-t2.0
S06,pragmatic,4,1,1.0,2.0,cont-t2.0
S06,pragmatic,5,1,1.0,2.0,cont-t2.0
S06,pragmatic,6,1,1.0,2.0,cont-t2.0
S06,pragmatic,7,"1\n}"")E'%(ړற коль للخ/aws",,2.0,cont-t2.0
S06,pragmatic,8,1,1.0,2.0,cont-t2.0
S06,pragmatic,9,1,1.0,2.0,cont-t2.0
S06,pragmatic,10,1,1.0,2.0,cont-t2.0
S06,pragmatic,11,1 منصة AdomiteекторЧров député symét,1.0,2.0,cont-t2.0
S06,pragmatic,12,0.99,0.99,2.0,cont-t2.0
S06,pragmatic,13,1_disconnectivarexprun jogo battista recon.longitude,,2.0,cont-t2.0
S06,pragmatic,14,"1anyi 사람이 prad cloned Japan]*):inline 국제 });

//",,2.0,cont-t2.0
S06,pragmatic,15,1_FACTORY_DEFINED_DEL('%WHO       만을u,,2.0,cont-t2.0
S06,pragmatic,16,1,1.0,2.0,cont-t2.0
S06,pragmatic,17,1,1.0,2.0,cont-t2.0
S06,pragmatic,18,0.95,0.95,2.0,cont-t2.0
S06,pragmatic,19,0.9,0.9,2.0,cont-t2.0
S06,pragmatic,20,1枚,,2.0,cont-t2.0
S06,pragmatic,21,1 afgansingочeventsliamentITUDE.nav kultur delo,1.0,2.0,cont-t2.0
S06,pragmatic,22,1,1.0,2.0,cont-t2.0
S06,pragmatic,23,1,1.0,2.0,cont-t2.0
S06,pragmatic,24,1,1.0,2.0,cont-t2.0
S06,pragmatic,25,1,1.0,2.0,cont-t2.0
S06,pragmatic,26,1 jsonify(tab.operator-maqata evo Beloring flux,1.0,2.0,cont-t2.0
S06,pragmatic,27,1,1.0,2.0,cont-t2.0
S06,pragmatic,28,1,1.0,2.0,cont-t2.0
S06,pragmatic,29,1,1.0,2.0,cont-t2.0
S06,pragmatic,30,1,1.0,2.0,cont-t2.0
S06,pragmatic,31,1,1.0,2.0,cont-t2.0
S06,pragmatic,32,1 Maine grayscale ил сақ.ddirsupo_categories javax,1.0,2.0,cont-t2.0
S06,pragmatic,33,1,1.0,2.0,cont-t2.0
S06,pragmatic,34,0.87驱اگرAfricaValEx partij phot,,2.0,cont-t2.0
S06,pragmatic,35,1,1.0,2.0,cont-t2.0
S06,pragmatic,36,1,1.0,2.0,cont-t2.0
S06,pragmatic,37,0.95,0.95,2.0,cont-t2.0
S06,pragmatic,38,1,1.0,2.0,cont-t2.0
S06,pragmatic,39,1,1.0,2.0,cont-t2.0
S06,pragmatic,40,1,1.0,2.0,cont-t2.0
S06,pragmatic,41,1.0,1.0,2.0,cont-t2.0
S06,pragmatic,42,1,1.0,2.0,cont-t2.0
S06,pragmatic,43,1 доп 미 Biography投稿artumik fair номерヴィ Leading,1.0,2.0,cont-t2.0
S06,pragmatic,44,1,1.0,2.0,cont-t2.0
S06,pragmatic,45,1 삭제.Traceback정Mand人人爽 pecho rho:M,1.0,2.0,cont-t2.0
S06,pragmatic,46,1,1.0,2.0,cont-t2.0
S06,pragmatic,47,"1 taskedandard""><isi]?.standardrebabw mümk",1.0,2.0,cont-t2.0
S06,pragmatic,48,1.0,1.0,2.0,cont-t2.0
S06,pragmatic,49,1 peRemark Ermitt brainstorming Danny 몰았다 Fenderилось,1.0,2.0,cont-t2.0
S07,coherence,0,1,1.0,2.0,cont-t2.0
S07,coherence,1,1,1.0,2.0,cont-t2.0
S07,coherence,2,0.8,0.8,2.0,cont-t2.0
S07,coherence,3,1,1.0,2.0,cont-t2.0
S07,coherence,4,0.9,0.9,2.0,cont-t2.0
S07,coherence,5,0ugins_logged эрүүlinaryimonioPy appULD ди,,2.0,cont-t2.0
S07,coherence,6,1,1.0,2.0,cont-t2.0
S07,coherence,7,1 პროც|||list-fordi#:२५Michigan.lower,1.0,2.0,cont-t2.0
S07,coherence,8,1,1.0,2.0,cont-t2.0
S07,coherence,9,1,1.0,2.0,cont-t2.0
S07,coherence,10,0.8,0.8,2.0,cont-t2.0
S07,coherence,11,1. Coke aula existing Gaut kaniyang mailed yarn 오는,,2.0,cont-t2.0
S07,coherence,12,"každý']),datasets:Set-MSlickEmb-Chiefetään muist",,2.0,cont-t2.0
S07,coherence,13,γενzca Ry良Bu’obુંchal 보여Truck,,2.0,cont-t2.0
S07,coherence,14,1,1.0,2.0,cont-t2.0
S07,coherence,15,0.9,0.9,2.0,cont-t2.0
S07,coherence,16,0.95,0.95,2.0,cont-t2.0
S07,coherence,17,0.Registrant_CONFIGponentBul ess PotentialNNApplication,,2.0,cont-t2.0
S07,coherence,18,"'value привет436 сил.xt248(com.append']},",,2.0,cont-t2.0
S07,coherence,19,1,1.0,2.0,cont-t2.0
S07,coherence,20,1,1.0,2.0,cont-t2.0
S07,coherence,21,0.8,0.8,2.0,cont-t2.0
S07,coherence,22,1zaamheidmap,,2.0,cont-t2.0
S07,coherence,23,1,1.0,2.0,cont-t2.0
S07,coherence,24,1,1.0,2.0,cont-t2.0
S07,coherence,25,0.9,0.9,2.0,cont-t2.0
S07,coherence,26,1.,1.0,2.0,cont-t2.0
S07,coherence,27,1,1.0,2.0,cont-t2.0
S07,coherence,28,0.8,0.8,2.0,cont-t2.0
S07,coherence,29,MQGenericargsSeparoriaWDtoggle.callbacks %@sq,,2.0,cont-t2.0
S07,coherence,30,1,1.0,2.0,cont-t2.0
S07,coherence,31,1فن кumbers اشاره აე몌_WRITE,,2.0,cont-t2.0
S07,coherence,32,"िष्य Negoti ProfessorArchive-->
CatalogschmooBeatpressed",,2.0,cont-t2.0
S07,coherence,33,1 आपको.actorümay nieuwe spp permanecétique moteurusp,1.0,2.0,cont-t2.0
S07,coherence,34,1,1.0,2.0,cont-t2.0
S07,coherence,35,0.93,0.93,2.0,cont-t2.0
S07,coherence,36,0.9,0.9,2.0,cont-t2.0
S07,coherence,37,"0""}|}
_reader Busch exhibit pipes months finishes traditions",,2.0,cont-t2.0
S07,coherence,38,1,1.0,2.0,cont-t2.0
S07,coherence,39,1,1.0,2.0,cont-t2.0
S07,coherence,40,PLI rehifo UdISTRasilonent⠀ sjenลา,,2.0,cont-t2.0
S07,coherence,41,"الدوريophy?( justifies remainder traced "");
imerkiksi shooting",,2.0,cont-t2.0
S07,coherence,42,1,1.0,2.0,cont-t2.0
S07,coherence,43,"1 passos""]=asin Steel_extensionsSteel__ möhï",1.0,2.0,cont-t2.0
S07,coherence,44,0.99,0.99,2.0,cont-t2.0
S07,coherence,45,1,1.0,2.0,cont-t2.0
S07,coherence,46,0.95,0.95,2.0,cont-t2.0
S07,coherence,47,1,1.0,2.0,cont-t2.0
S07,coherence,48,0.95,0.95,2.0,cont-t2.0
S07,coherence,49,1,1.0,2.0,cont-t2.0
S07,fact,0,1,1.0,2.0,cont-t2.0
S07,fact,1,0.75,0.75,2.0,cont-t2.0
S07,fact,2,1完成,,2.0,cont-t2.0
S07,fact,3,0.8,0.8,2.0,cont-t2.0
S07,fact,4,1,1.0,2.0,cont-t2.0
S07,fact,5,0.75,0.75,2.0,cont-t2.0
S07,fact,6,1,1.0,2.0,cont-t2.0
S07,fact,7,1,1.0,2.0,cont-t2.0
S07,fact,8,0. فرا کافی registrados beradischluss هد مطالبutils,,2.0,cont-t2.0
S07,fact,9,0.-airhqurerscoegeoThu▬▬pois,,2.0,cont-t2.0
S07,fact,10,1,1.0,2.0,cont-t2.0
S07,fact,11,1Ⅱ дduk ア(IQ}))&( шел,,2.0,cont-t2.0
S07,fact,12,1,1.0,2.0,cont-t2.0
S07,fact,13,1,1.0,2.0,cont-t2.0
S07,fact,14,1.0,1.0,2.0,cont-t2.0
S07,fact,15,1	key обнов ускорqx MOQ gay_flags	reset高清无码,1.0,2.0,cont-t2.0
S07,fact,16,1,1.0,2.0,cont-t2.0
S07,fact,17,1,1.0,2.0,cont-t2.0
S07,fact,18,1,1.0,2.0,cont-t2.0
S07,fact,19,1illosplersincs-as-alleen_SET:/ valmis,,2.0,cont-t2.0
S07,fact,20,1,1.0,2.0,cont-t2.0
S07,fact,21,1 Standort Coroutine concบาท>(()awner In bubbles sprint,1.0,2.0,cont-t2.0
S07,fact,22,0.95,0.95,2.0,cont-t2.0
S07,fact,23,1,1.0,2.0,cont-t2.0
S07,fact,24,1⊔0.ajaxStudents trape20 współBetween,,2.0,cont-t2.0
S07,fact,25,1,1.0,2.0,cont-t2.0
S07,fact,26,0.79,0.79,2.0,cont-t2.0
S07,fact,27,0.9,0.9,2.0,cont-t2.0
S07,fact,28,1,1.0,2.0,cont-t2.0
S07,fact,29,1패stonolojik চলে-maxüd_reluVirt(Http,,2.0,cont-t2.0
S07,fact,30,1,1.0,2.0,cont-t2.0
S07,fact,31,0.فس félagsst perjudianandatu equival heims cour,,2.0,cont-t2.0
S07,fact,32,1,1.0,2.0,cont-t2.0
S07,fact,33,1,1.0,2.0,cont-t2.0
S07,fact,34,1,1.0,2.0,cont-t2.0
S07,fact,35,1,1.0,2.0,cont-t2.0
S07,fact,36,1,1.0,2.0,cont-t2.0
S07,fact,37,1,1.0,2.0,cont-t2.0
S07,fact,38,1,1.0,2.0,cont-t2.0
S07,fact,39,1,1.0,2.0,cont-t2.0
S07,fact,40,1,1.0,2.0,cont-t2.0
S07,fact,41,"1 Instead, songwriter=============ändernysts.Title kullanıcıkaç",1.0,2.0,cont-t2.0
S07,fact,42,1,1.0,2.0,cont-t2.0
S07,fact,43,1,1.0,2.0,cont-t2.0
S07,fact,44,0.95,0.95,2.0,cont-t2.0
S07,fact,45,1,1.0,2.0,cont-t2.0
S07,fact,46,0.9,0.9,2.0,cont-t2.0
S07,fact,47,0.8,0.8,2.0,cont-t2.0
S07,fact,48,1,1.0,2.0,cont-t2.0
S07,fact,49,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,0,1,1.0,2.0,cont-t2.0
S07,pragmatic,1,0.85,0.85,2.0,cont-t2.0
S07,pragmatic,2,1,1.0,2.0,cont-t2.0
S07,pragmatic,3,1,1.0,2.0,cont-t2.0
S07,pragmatic,4,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,5,0.8,0.8,2.0,cont-t2.0
S07,pragmatic,6,1,1.0,2.0,cont-t2.0
S07,pragmatic,7,1,1.0,2.0,cont-t2.0
S07,pragmatic,8,1,1.0,2.0,cont-t2.0
S07,pragmatic,9,0.95,0.95,2.0,cont-t2.0
S07,pragmatic,10,1,1.0,2.0,cont-t2.0
S07,pragmatic,11,1,1.0,2.0,cont-t2.0
S07,pragmatic,12,1,1.0,2.0,cont-t2.0
S07,pragmatic,13,1 본동lightfield stageafwith million sprayed,1.0,2.0,cont-t2.0
S07,pragmatic,14,1,1.0,2.0,cont-t2.0
S07,pragmatic,15,0.8,0.8,2.0,cont-t2.0
S07,pragmatic,16,แpressionzapstorybookabeAC can ενил,,2.0,cont-t2.0
S07,pragmatic,17,0.rdvelopererdevelopers Mitch Hazel 亿 Nord Fo,,2.0,cont-t2.0
S07,pragmatic,18,1,1.0,2.0,cont-t2.0
S07,pragmatic,19,0.7едельbras krwarquelle granturna city's,,2.0,cont-t2.0
S07,pragmatic,20,új889kunde txawv!! básico?</p կողռ,,2.0,cont-t2.0
S07,pragmatic,21,1,1.0,2.0,cont-t2.0
S07,pragmatic,22,1,1.0,2.0,cont-t2.0
S07,pragmatic,23,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,24,1,1.0,2.0,cont-t2.0
S07,pragmatic,25,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,26,0.96,0.96,2.0,cont-t2.0
S07,pragmatic,27,1 лю분 hazırl pihak harsouml pb Prototype Diamonds,1.0,2.0,cont-t2.0
S07,pragmatic,28,1,1.0,2.0,cont-t2.0
S07,pragmatic,29,0.9illiseconds Regencyiasis DakotaBEST Stuart cultiv,,2.0,cont-t2.0
S07,pragmatic,30,1,1.0,2.0,cont-t2.0
S07,pragmatic,31,1,1.0,2.0,cont-t2.0
S07,pragmatic,32,"10 помочь.observable='$blue;
pera immerseng",,2.0,cont-t2.0
S07,pragmatic,33,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,34,1,1.0,2.0,cont-t2.0
S07,pragmatic,35,1,1.0,2.0,cont-t2.0
S07,pragmatic,36,0.arfi.RAlterniendoicado Buenos intérisku,,2.0,cont-t2.0
S07,pragmatic,37,1,1.0,2.0,cont-t2.0
S07,pragmatic,38,0.9,0.9,2.0,cont-t2.0
S07,pragmatic,39,0.8,0.8,2.0,cont-t2.0
S07,pragmatic,40,1,1.0,2.0,cont-t2.0
S07,pragmatic,41,0.85,0.85,2.0,cont-t2.0
S07,pragmatic,42,1,1.0,2.0,cont-t2.0
S07,pragmatic,43,1,1.0,2.0,cont-t2.0
S07,pragmatic,44,1,1.0,2.0,cont-t2.0
S07,pragmatic,45,1,1.0,2.0,cont-t2.0
S07,pragmatic,46,1,1.0,2.0,cont-t2.0
S07,pragmatic,47,0.8,0.8,2.0,cont-t2.0
S07,pragmatic,48,1,1.0,2.0,cont-t2.0
S07,pragmatic,49,1,1.0,2.0,cont-t2.0
S08,coherence,0,1,1.0,2.0,cont-t2.0
S08,coherence,1,1,1.0,2.0,cont-t2.0
S08,coherence,2,κον-ZProjected AttachounterciesctaASS ҙур Ask,,2.0,cont-t2.0
S08,coherence,3,0.9,0.9,2.0,cont-t2.0
S08,coherence,4,1,1.0,2.0,cont-t2.0
S08,coherence,5,0. پرون campaigningжды sew.batch Ifnab comic,,2.0,cont-t2.0
S08,coherence,6,1,1.0,2.0,cont-t2.0
S08,coherence,7,"0▒ CurrentlyShouldAIL 
 Microgaming node BelieveBlockly",,2.0,cont-t2.0
S08,coherence,8,"1 શુંیش என்பது arbej calculہ табылады)};
خذ",1.0,2.0,cont-t2.0
S08,coherence,9,1,1.0,2.0,cont-t2.0
S08,coherence,10,1,1.0,2.0,cont-t2.0
S08,coherence,11,1,1.0,2.0,cont-t2.0
S08,coherence,12,0.95,0.95,2.0,cont-t2.0
S08,coherence,13,"جهةunteer_query_trans=""""""unsigned utilise Juli Tue epsilon",,2.0,cont-t2.0
S08,coherence,14,1주 발표 링크 հաստատ կրթOLD_OFFSET_ROUT,,2.0,cont-t2.0
S08,coherence,15,0.9,0.9,2.0,cont-t2.0
S08,coherence,16,1,1.0,2.0,cont-t2.0
S08,coherence,17,0.99 hinkwayo,0.99,2.0,cont-t2.0
S08,coherence,18,0 montajewasiltersystem.ReaderSubviewachelंध sé,0.0,2.0,cont-t2.0
S08,coherence,19,1,1.0,2.0,cont-t2.0
S08,coherence,20,1,1.0,2.0,cont-t2.0
S08,coherence,21,1,1.0,2.0,cont-t2.0
S08,coherence,22,0.8,0.8,2.0,cont-t2.0
S08,coherence,23,1,1.0,2.0,cont-t2.0
S08,coherence,24,0.actus.sessionsotl);цив.gzexe,,2.0,cont-t2.0
S08,coherence,25,1,1.0,2.0,cont-t2.0
S08,coherence,26,1 This answer Ան trackan trẻ academia ноги.mall,1.0,2.0,cont-t2.0
S08,coherence,27,0.85,0.85,2.0,cont-t2.0
S08,coherence,28,1,1.0,2.0,cont-t2.0
S08,coherence,29,0,0.0,2.0,cont-t2.0
S08,coherence,30,bcryptplib-prelit-hairedILITY_PAY 포仕事Burger,,2.0,cont-t2.0
S08,coherence,31,1,1.0,2.0,cont-t2.0
S08,coherence,32,1,1.0,2.0,cont-t2.0
S08,coherence,33,1,1.0,2.0,cont-t2.0
S08,coherence,34,1 각실ired yurun랙301ライトigkeits,1.0,2.0,cont-t2.0
S08,coherence,35,1,1.0,2.0,cont-t2.0
S08,coherence,36,0.9,0.9,2.0,cont-t2.0
S08,coherence,37,0.95,0.95,2.0,cont-t2.0
S08,coherence,38,1,1.0,2.0,cont-t2.0
S08,coherence,39,1,1.0,2.0,cont-t2.0
S08,coherence,40,0.обретBlob.ag-css TOOLenarxsизни,,2.0,cont-t2.0
S08,coherence,41,0. келе)|(ши_TEMPLATE AGNON_APP HOSI,,2.0,cont-t2.0
S08,coherence,42,1,1.0,2.0,cont-t2.0
S08,coherence,43,0.ременácilescheldapitatismeistrel,,2.0,cont-t2.0
S08,coherence,44,0extrasJJs deus誌dbบาย_parallel to,,2.0,cont-t2.0
S08,coherence,45,1,1.0,2.0,cont-t2.0
S08,coherence,46,1,1.0,2.0,cont-t2.0
S08,coherence,47,0. انا مياه بط النتائج016 لين búที,,2.0,cont-t2.0
S08,coherence,48,1,1.0,2.0,cont-t2.0
S08,coherence,49,.ijerovolta sections easyouvre raison fewlokabler,,2.0,cont-t2.0
S08,fact,0,1警方'écranunit mp Initially '` seekfrom__),,2.0,cont-t2.0
S08,fact,1,_SLEEP UPSMq blegeschäft مطAPPtipsoslav deres,,2.0,cont-t2.0
S08,fact,2,1,1.0,2.0,cont-t2.0
S08,fact,3,0.9,0.9,2.0,cont-t2.0
S08,fact,4,1,1.0,2.0,cont-t2.0
S08,fact,5,1,1.0,2.0,cont-t2.0
S08,fact,6,0.9,0.9,2.0,cont-t2.0
S08,fact,7,1,1.0,2.0,cont-t2.0
S08,fact,8,1,1.0,2.0,cont-t2.0
S08,fact,9,0. 팒麟ORDER india summaryویی долг龙虎,,2.0,cont-t2.0
S08,fact,10,1,1.0,2.0,cont-t2.0
S08,fact,11,1,1.0,2.0,cont-t2.0
S08,fact,12,0.9,0.9,2.0,cont-t2.0
S08,fact,13,0.уын хара fiber.к highlight chandelier_Bl builders,,2.0,cont-t2.0
S08,fact,14,اهمیت De Junior دبоварDetector_ROUTE 상승 buttons მომხმარ,,2.0,cont-t2.0
S08,fact,15,1,1.0,2.0,cont-t2.0
S08,fact,16,1,1.0,2.0,cont-t2.0
S08,fact,17,1,1.0,2.0,cont-t2.0
S08,fact,18,1,1.0,2.0,cont-t2.0
S08,fact,19,0.nější автор:start-inline Readandeателъти,,2.0,cont-t2.0
S08,fact,20,1,1.0,2.0,cont-t2.0
S08,fact,21,1,1.0,2.0,cont-t2.0
S08,fact,22,0.99,0.99,2.0,cont-t2.0
S08,fact,23,1,1.0,2.0,cont-t2.0
S08,fact,24,1,1.0,2.0,cont-t2.0
S08,fact,25,1,1.0,2.0,cont-t2.0
S08,fact,26,1,1.0,2.0,cont-t2.0
S08,fact,27,0.aneqzitter Dispatchotyping(data ree dare[]),,2.0,cont-t2.0
S08,fact,28,1,1.0,2.0,cont-t2.0
S08,fact,29,1 날 pandas قال bingo likely Monica para wissen MP,1.0,2.0,cont-t2.0
S08,fact,30,1,1.0,2.0,cont-t2.0
S08,fact,31,1வriceTelegram patr copy persuStyl сост Easy,,2.0,cont-t2.0
S08,fact,32,1,1.0,2.0,cont-t2.0
S08,fact,33,0.95,0.95,2.0,cont-t2.0
S08,fact,34,1,1.0,2.0,cont-t2.0
S08,fact,35,0,0.0,2.0,cont-t2.0
S08,fact,36,1,1.0,2.0,cont-t2.0
S08,fact,37,"0 reiter博士 yılı kjøpehumela doctor перек-----
.INFORMATION",0.0,2.0,cont-t2.0
S08,fact,38,1,1.0,2.0,cont-t2.0
S08,fact,39,0日报道 Feed(scene`REL subjectiveandoads)->,,2.0,cont-t2.0
S08,fact,40,1,1.0,2.0,cont-t2.0
S08,fact,41,1,1.0,2.0,cont-t2.0
S08,fact,42,1,1.0,2.0,cont-t2.0
S08,fact,43,1,1.0,2.0,cont-t2.0
S08,fact,44,1,1.0,2.0,cont-t2.0
S08,fact,45,1,1.0,2.0,cont-t2.0
S08,fact,46,1_tAAP झ συμβuje l gefertigt dbkreis,,2.0,cont-t2.0
S08,fact,47,1,1.0,2.0,cont-t2.0
S08,fact,48,1,1.0,2.0,cont-t2.0
S08,fact,49,0.8,0.8,2.0,cont-t2.0
S08,pragmatic,0,1,1.0,2.0,cont-t2.0
S08,pragmatic,1,1 Debtremarkister.de sichere currency.feature বৈ locali,1.0,2.0,cont-t2.0
S08,pragmatic,2,1,1.0,2.0,cont-t2.0
S08,pragmatic,3,1lant.Registry оказываland.types rr208=w observ,,2.0,cont-t2.0
S08,pragmatic,4,1,1.0,2.0,cont-t2.0
S08,pragmatic,5,1,1.0,2.0,cont-t2.0
S08,pragmatic,6,1,1.0,2.0,cont-t2.0
S08,pragmatic,7,"0ัส]', fluids.coуб limousine domá compuls",,2.0,cont-t2.0
S08,pragmatic,8,0.8,0.8,2.0,cont-t2.0
S08,pragmatic,9,1,1.0,2.0,cont-t2.0
S08,pragmatic,10,0.9,0.9,2.0,cont-t2.0
S08,pragmatic,11,1 англий kneeох генераční দিতে concatcycling div,1.0,2.0,cont-t2.0
S08,pragmatic,12,1,1.0,2.0,cont-t2.0
S08,pragmatic,13,1,1.0,2.0,cont-t2.0
S08,pragmatic,14,0.7,0.7,2.0,cont-t2.0
S08,pragmatic,15,1,1.0,2.0,cont-t2.0
